user,rate,url
70714,4,0086250
70714,4,1345836
70714,4,0062622
70715,4,0338013
70715,5,1345836
70715,3,0133093
70716,3,0253474
70716,1,1345836
70716,3,0062622
70717,3,0062622
70717,2,1345836
70717,2,0457430
70718,4,0457430
70718,5,0133093
70718,2,0062622
70719,4,0062622
70719,2,1345836
70719,4,0133093
70720,3,1345836
70720,1,0062622
70721,3,0062622
70721,5,1345836
70722,5,0133093
70722,3,1345836
70723,3,0137523
70723,3,1345836
70723,3,0062622
70724,1,0062622
70724,5,0133093
70724,2,1345836
70725,1,1345836
70725,5,0198781
70726,5,1345836
70726,3,0062622
70727,4,0133093
70727,3,0062622
70727,3,0057012
70728,3,0081505
70728,4,0137523
70729,2,1345836
70729,3,0457430
70730,4,0062622
70730,4,1345836
70730,2,0457430
70731,4,0180093
70731,4,1220719
70731,4,0057012
70731,4,1345836
70731,3,0457430
70731,4,0266697
70731,4,0209144
70731,3,0060196
70731,3,0050083
70731,3,0062622
70731,4,0114709
70731,4,1375666
70732,3,0180093
70732,2,1345836
70732,1,0062622
70733,4,0062622
70733,4,1345836
70734,5,0133093
70734,4,0057012
70734,3,1345836
70734,5,1220719
70734,3,0062622
70735,4,0133093
70735,3,1345836
70735,3,0062622
70736,5,0062622
70736,5,1345836
70737,3,0062622
70737,3,1345836
70738,5,1345836
70738,1,0062622
70739,4,0062622
70739,4,1345836
70740,5,0133093
70740,3,0062622
70740,4,0457430
70741,1,0062622
70741,4,1345836
70741,3,0057012
70742,3,0457430
70742,3,1345836
70742,4,0180093
70743,4,0062622
70743,3,0120737
70743,4,1345836
70744,4,0062622
70744,4,0133093
70744,2,1345836
70745,5,0062622
70745,4,1345836
70746,5,1345836
70746,4,0062622
70747,3,1345836
70747,4,0057012
70748,4,0054215
70748,4,0133093
70748,3,0050083
70748,2,0081505
70748,3,0114709
70749,4,0180093
70749,3,1345836
70749,4,0062622
70750,4,0133093
70750,1,0062622
70750,1,0361748
70751,4,0062622
70751,2,1345836
70752,4,0133093
70752,3,1345836
70753,4,0133093
70753,3,0062622
70754,3,1345836
70754,5,0133093
70754,4,0457430
70754,2,0062622
70755,2,1345836
70755,3,0457430
70755,2,0062622
70756,3,1345836
70756,4,0062622
70756,4,0133093
70757,1,0133093
70757,5,0062622
70758,1,0253474
70758,3,0266697
70759,4,1345836
70759,4,0062622
70760,4,1345836
70760,4,0062622
70761,4,1345836
70761,4,0062622
70762,3,0066921
70762,3,1345836
70763,3,1345836
70763,3,0057012
70763,3,0062622
70764,2,0062622
70764,5,0133093
70765,4,0062622
70765,4,1345836
70765,5,0133093
70766,3,0062622
70766,3,1345836
70767,3,1345836
70767,4,0062622
70767,4,0114709
70767,5,0198781
70767,5,0133093
70768,5,0133093
70768,2,1345836
70768,2,0062622
70769,5,0062622
70769,2,0457430
70770,3,0133093
70770,5,0457430
70771,5,0133093
70771,5,0062622
70772,3,1675434
70772,3,0062622
70772,3,1345836
70773,4,0062622
70773,5,0133093
70773,3,0457430
70773,2,1345836
70773,4,0114709
70773,3,0180093
70774,3,1345836
70774,1,0062622
70775,4,0133093
70775,4,0457430
70775,3,1345836
70776,4,1345836
70776,3,0062622
70777,5,1345836
70777,4,0062622
70778,4,0062622
70778,3,1345836
70779,2,1345836
70779,3,0435761
70779,2,0062622
70779,3,0050083
70780,1,0435761
70780,4,1345836
70781,3,0062622
70781,5,1345836
70782,1,1675434
70782,1,1345836
70782,4,0062622
70783,3,0114709
70783,2,0062622
70783,4,1345836
70783,3,0086250
70784,5,0114709
70784,5,1345836
70784,4,0057012
70785,2,0133093
70785,2,0062622
70786,3,0062622
70786,5,1345836
70786,5,0133093
70787,4,1345836
70787,5,0133093
70787,3,0062622
70788,2,0457430
70788,5,1345836
70789,2,1345836
70789,2,0068646
70789,4,0457430
70789,3,0114709
70789,3,0062622
70790,2,0062622
70790,3,0457430
70790,2,1345836
70791,5,1345836
70791,5,0133093
70792,4,1345836
70792,3,0057012
70792,2,0133093
70793,5,0062622
70793,3,0180093
70794,4,1345836
70794,4,0062622
70794,4,0209144
70795,1,0062622
70795,4,1345836
70796,5,0435761
70796,2,0062622
70797,2,0062622
70797,2,1345836
70798,1,0133093
70798,4,0062622
70799,5,0133093
70799,4,1345836
70800,4,1345836
70800,5,0062622
70800,3,0457430
70801,3,0062622
70801,2,1345836
70801,3,1853728
70802,2,0062622
70802,3,0114709
70802,2,0457430
70802,4,1345836
70803,1,0062622
70803,2,1345836
70804,3,1345836
70804,3,0062622
70805,3,1345836
70805,3,0062622
70805,1,0361748
70806,4,1345836
70806,3,0057012
70806,4,0062622
70807,4,1345836
70807,3,0062622
70808,2,0062622
70808,3,1345836
70809,1,0062622
70809,4,1345836
70810,3,0062622
70810,4,0133093
70811,3,1375666
70811,5,1345836
70812,4,1345836
70812,4,0062622
70813,5,1220719
70813,5,0066921
70813,5,1345836
70814,3,0457430
70814,3,0338013
70815,4,0457430
70815,1,1345836
70816,4,0062622
70816,4,1345836
70817,4,1345836
70817,3,0062622
70818,5,0066921
70818,5,0081505
70818,3,1345836
70819,3,1345836
70819,3,0062622
70820,3,0266697
70820,4,0457430
70820,4,0133093
70820,5,1010048
70820,4,0062622
70821,2,0062622
70821,3,0457430
70821,1,1345836
70822,2,0062622
70822,5,0133093
70822,2,1345836
70823,4,0133093
70823,3,1345836
70824,4,0062622
70824,3,1345836
70825,4,1345836
70825,3,0062622
70826,5,0133093
70826,3,1345836
70826,3,0062622
70827,4,0457430
70827,4,1345836
70827,3,0062622
70828,3,0062622
70828,5,1345836
70829,3,0180093
70829,4,1375666
70829,3,0086250
70829,2,1345836
70829,3,0266697
70829,5,0133093
70829,4,0457430
70830,4,1345836
70830,3,0062622
70830,3,1675434
70831,2,0062622
70831,2,1345836
70832,4,1345836
70832,5,0114709
70833,1,1345836
70833,2,0266697
70833,4,0133093
70833,3,0457430
70833,4,0114709
70833,3,0338013
70833,2,0062622
70834,5,0068646
70834,1,0066921
70834,4,1220719
70834,1,0266697
70834,4,0054215
70834,3,0137523
70834,4,0114709
70834,4,0114369
70834,4,0180093
70834,1,1345836
70834,1,0198781
70834,2,0062622
70834,4,0457430
70834,1,0057012
70834,4,0081505
70834,4,0050083
70835,3,1345836
70835,5,0050083
70836,3,1345836
70836,2,0062622
70837,2,1345836
70837,3,0062622
70838,2,1345836
70838,3,0062622
70839,4,0133093
70839,3,1345836
70840,1,0133093
70840,2,1345836
70841,4,0062622
70841,4,0066921
70841,3,1345836
70842,3,0081505
70842,2,0062622
70843,5,0066921
70843,3,0062622
70844,3,0062622
70844,4,0266697
70845,5,0198781
70845,5,0062622
70845,5,1345836
70845,3,1201607
70846,3,1345836
70846,3,0062622
70847,5,1345836
70847,5,0198781
70848,4,0133093
70848,4,0457430
70849,2,0266697
70849,2,1345836
70850,5,0133093
70850,4,0457430
70851,3,0457430
70851,3,1345836
70851,3,0062622
70851,4,0133093
70852,4,1345836
70852,3,0105236
70852,3,0062622
70853,2,0105236
70853,5,0062622
70854,3,0062622
70854,5,0133093
70855,3,0062622
70855,2,1345836
70856,5,0066921
70856,5,0062622
70856,5,0133093
70856,5,0253474
70857,3,0062622
70857,3,1345836
70857,2,0457430
70858,3,0062622
70858,5,0457430
70858,4,1345836
70859,3,1345836
70859,5,0050083
70859,4,0066921
70860,2,0062622
70860,3,1345836
70861,5,1345836
70861,5,0062622
70862,5,0457430
70862,4,1345836
70863,3,0062622
70863,4,1345836
70863,4,0057012
70864,4,1345836
70864,5,0062622
70865,4,1345836
70865,4,0338013
70865,4,0062622
70866,5,1345836
70866,5,0209144
70867,2,1345836
70867,1,0086190
70868,3,0062622
70868,4,1345836
70869,3,0057012
70869,3,0062622
70869,4,0114709
70869,2,0266697
70869,3,1345836
70870,5,1345836
70870,4,0062622
70870,4,0114709
70870,2,0057012
70870,5,0081505
70871,4,0062622
70871,3,1345836
70872,4,1345836
70872,4,0062622
70872,5,0081505
70873,4,0062622
70873,4,1345836
70874,3,1345836
70874,5,0133093
70874,3,0457430
70874,4,0062622
70875,4,0062622
70875,5,1345836
70876,3,0062622
70876,3,1345836
70877,3,0062622
70877,1,1345836
70878,5,0050083
70878,3,0057012
70878,3,0062622
70878,4,1345836
70878,5,0198781
70879,3,0062622
70879,2,0457430
70879,3,1345836
70880,3,0062622
70880,4,1345836
70880,3,0057012
70880,4,0180093
70881,3,1345836
70881,2,0062622
70882,4,0062622
70882,4,1345836
70883,5,0133093
70883,5,0457430
70884,3,0457430
70884,2,0060196
70884,1,1345836
70885,5,0133093
70885,2,0457430
70886,4,0062622
70886,4,1345836
70887,3,1345836
70887,4,0062622
70888,4,0057012
70888,4,1345836
70888,4,0062622
70889,1,1345836
70889,3,0050083
70889,4,0081505
70890,2,0062622
70890,1,1345836
70890,5,0133093
70891,3,0050083
70891,1,0457430
70891,2,0062622
70891,2,1375666
70892,3,0062622
70892,4,0338013
70892,5,0133093
70892,2,1345836
70892,3,0457430
70893,4,1345836
70893,4,0054215
70893,4,0457430
70894,3,1375666
70894,3,1345836
70894,3,0062622
70895,2,1345836
70895,3,0062622
70896,4,0133093
70896,3,1345836
70897,5,0133093
70897,2,0057012
70897,5,0457430
70897,2,1345836
70898,3,1345836
70898,2,0062622
70899,4,0062622
70899,5,1345836
70900,4,0062622
70900,5,0133093
70901,4,1345836
70901,3,0062622
70902,3,1345836
70902,5,0062622
70903,3,1345836
70903,4,0062622
70904,4,1345836
70904,5,0062622
70905,3,0062622
70905,3,1345836
70906,2,0062622
70906,4,1345836
70907,4,0066921
70907,3,0062622
70908,2,1345836
70908,5,0062622
70909,4,1345836
70909,4,0066921
70909,3,0054215
70909,4,0114709
70910,5,0133093
70910,4,0062622
70910,5,1345836
70911,5,0133093
70911,5,0062622
70912,2,0133093
70912,3,1345836
70913,5,0062622
70913,3,1345836
70914,4,0062622
70914,4,0133093
70915,5,0133093
70915,2,0062622
70915,5,1345836
70916,3,0133093
70916,4,1345836
70917,3,0062622
70917,4,1345836
70918,4,0062622
70918,3,1345836
70919,3,0062622
70919,4,1345836
70920,5,1345836
70920,5,0457430
70921,4,0054215
70921,4,1345836
70922,5,0062622
70922,5,0133093
70922,4,0457430
70922,4,1345836
70923,3,1345836
70923,4,0062622
70924,2,1345836
70924,4,0137523
70924,5,0457430
70924,3,0081505
70925,4,0114709
70925,2,1345836
70925,5,0133093
70925,4,0062622
70926,3,1345836
70926,4,0133093
70926,2,0054215
70927,4,1345836
70927,5,0062622
70928,4,0133093
70928,4,1345836
70929,3,1345836
70929,1,0062622
70929,3,0457430
70930,3,1345836
70930,3,0062622
70931,4,0457430
70931,3,1345836
70931,4,0054215
70932,3,1345836
70932,3,0062622
70932,4,0457430
70933,3,1345836
70933,4,0457430
70934,2,0338013
70934,4,0457430
70935,2,0062622
70935,3,1345836
70936,2,1345836
70936,3,0457430
70937,5,0062622
70937,3,1345836
70938,3,1345836
70938,2,0457430
70939,4,0119698
70939,5,0086250
70940,4,0062622
70940,3,1345836
70941,1,0062622
70941,3,1345836
70942,5,0114709
70942,5,0066921
70942,5,0198781
70942,5,0050083
70942,5,0062622
70942,4,0068646
70942,5,1345836
70943,5,0133093
70943,4,0062622
70943,4,1345836
70944,3,1345836
70944,4,0435761
70945,2,1345836
70945,2,0457430
70946,3,0457430
70946,3,1345836
70946,4,0062622
70947,4,0086250
70947,3,0062622
70948,4,0133093
70948,3,1345836
70948,3,0062622
70949,2,0062622
70949,4,0133093
70950,3,0133093
70950,3,1345836
70950,3,0062622
70950,4,0457430
70950,4,0338013
70951,3,0062622
70951,3,1345836
70952,5,1345836
70952,4,0062622
70952,5,0066921
70952,4,0057012
70952,4,0133093
70953,5,0133093
70953,5,0457430
70954,3,0057012
70954,5,0114709
70954,5,0253474
70954,5,0062622
70954,4,1345836
70955,3,1375666
70955,2,0062622
70955,5,1345836
70956,4,1345836
70956,4,0062622
70957,3,1345836
70957,3,0062622
70958,4,1345836
70958,4,0062622
70959,3,1345836
70959,5,0062622
70960,3,0062622
70960,5,0133093
70961,5,0457430
70961,3,0209144
70961,3,1345836
70962,2,0457430
70962,4,0114709
70962,4,1345836
70963,4,1345836
70963,3,0062622
70964,2,1345836
70964,4,0457430
70964,1,0062622
70965,4,0253474
70965,4,0062622
70965,2,0054215
70966,5,0198781
70966,5,0062622
70967,3,0209144
70967,5,0457430
70967,4,0114709
70967,3,0066921
70967,2,1375666
70967,4,1345836
70967,5,0338013
70967,1,0050083
70968,5,1345836
70968,5,0062622
70968,3,0266697
70969,5,0133093
70969,2,1345836
70969,4,0062622
70970,1,0457430
70970,5,0062622
70970,5,1345836
70971,2,0062622
70971,4,1345836
70972,4,1345836
70972,4,0062622
70973,3,0062622
70973,4,0457430
70974,1,0435761
70974,4,0062622
70975,2,1345836
70975,3,0054215
70976,2,0066921
70976,5,0133093
70976,4,0062622
70976,3,1345836
70977,5,0133093
70977,3,0062622
70977,5,0198781
70978,3,1345836
70978,2,0062622
70978,5,0133093
70979,4,0457430
70979,3,1345836
70980,5,0133093
70980,3,1345836
70981,3,0062622
70981,2,1345836
70982,3,1345836
70982,4,0457430
70983,5,0062622
70983,3,1345836
70984,2,1345836
70984,3,0457430
70985,3,0062622
70985,3,0180093
70986,2,0372784
70986,3,0062622
70987,4,0133093
70987,3,0081505
70988,5,0133093
70988,4,0062622
70989,5,0133093
70989,3,0062622
70990,3,1345836
70990,5,0062622
70990,3,0457430
70990,3,0137523
70991,3,1345836
70991,5,0133093
70992,3,0457430
70992,4,1345836
70992,4,0062622
70993,4,0198781
70993,5,1345836
70994,3,0062622
70994,3,0057012
70994,4,0180093
70994,3,0209144
70994,3,1345836
70995,3,0062622
70995,4,1345836
70996,4,0057012
70996,3,1345836
70997,4,0076759
70997,4,0086250
70998,4,0062622
70998,3,0133093
70999,4,0062622
70999,3,1345836
71000,3,0062622
71000,1,1345836
71000,5,0133093
71001,2,0062622
71001,4,1345836
71002,5,0062622
71002,3,1345836
71003,1,1345836
71003,5,0457430
71004,3,1345836
71004,4,0062622
71004,4,0133093
71004,4,0457430
71005,4,0066921
71005,4,0086250
71005,4,0457430
71005,3,0062622
71006,3,0062622
71006,4,1345836
71007,4,0457430
71007,3,0062622
71007,3,1345836
71007,3,0180093
71008,4,0253474
71008,4,1345836
71009,1,0133093
71009,5,0198781
71009,4,1345836
71010,3,0133093
71010,3,0062622
71011,4,0062622
71011,3,1345836
71012,3,0062622
71012,2,1345836
71013,5,0062622
71013,5,1345836
71014,2,0057012
71014,4,1345836
71014,2,0050083
71015,4,0133093
71015,1,1345836
71016,4,1010048
71016,1,0054215
71016,3,0137523
71016,4,0081505
71017,1,0062622
71017,5,1345836
71017,3,0057012
71018,4,0062622
71018,1,1345836
71019,3,0062622
71019,3,1345836
71020,3,1345836
71020,3,0062622
71020,4,0133093
71021,3,0062622
71021,4,1345836
71022,5,1345836
71022,5,0062622
71023,4,0133093
71023,4,0062622
71023,4,1345836
71024,2,1345836
71024,4,0062622
71024,4,0114709
71024,2,0057012
71024,4,0066921
71025,2,0457430
71025,3,1345836
71026,3,0062622
71026,4,0133093
71026,4,1345836
71027,3,1345836
71027,4,0062622
71027,5,0133093
71028,5,0133093
71028,3,0062622
71029,1,1345836
71029,1,0062622
71030,3,0457430
71030,5,1345836
71030,4,0266697
71031,3,0062622
71031,5,0133093
71032,4,0062622
71032,3,1345836
71033,4,0062622
71033,4,1345836
71034,3,1345836
71034,4,0062622
71035,4,1375666
71035,4,0114709
71035,3,0062622
71036,2,1345836
71036,5,0114709
71037,5,0062622
71037,4,1345836
71038,5,0133093
71038,4,0457430
71038,3,1345836
71038,2,0435761
71039,3,0457430
71039,3,0119698
71039,3,0062622
71039,3,0114709
71039,2,0050083
71039,3,1345836
71039,4,0266697
71040,2,0457430
71040,5,0062622
71040,5,1345836
71040,2,0266697
71041,4,1345836
71041,4,0062622
71042,3,0119698
71042,3,0062622
71042,5,0137523
71042,4,0133093
71043,3,0062622
71043,3,0057012
71043,3,1345836
71044,3,1345836
71044,3,0062622
71045,2,0062622
71045,2,1345836
71045,4,0457430
71046,5,1345836
71046,5,0057012
71046,3,0062622
71047,4,1345836
71047,3,0062622
71048,3,0457430
71048,4,1345836
71048,3,0180093
71048,4,0133093
71048,3,1375666
71048,2,0266697
71048,3,0062622
71049,3,0062622
71049,3,0457430
71050,4,1345836
71050,4,0062622
71051,3,0253474
71051,4,0062622
71052,5,1345836
71052,3,0062622
71053,2,0062622
71053,2,1345836
71054,2,0062622
71054,3,0338013
71054,5,0457430
71055,5,0133093
71055,3,0062622
71055,5,1345836
71056,3,1345836
71056,5,0133093
71056,1,0062622
71057,5,0062622
71057,5,1345836
71058,4,0133093
71058,5,0114709
71059,2,0062622
71059,5,0133093
71060,5,0133093
71060,3,0062622
71061,5,0062622
71061,3,0057012
71061,4,0050083
71062,3,1345836
71062,4,0062622
71063,4,1345836
71063,4,0057012
71064,2,0062622
71064,4,1345836
71064,5,0133093
71065,5,0133093
71065,1,0062622
71066,1,0062622
71066,2,0054215
71066,3,0266697
71066,4,0457430
71067,4,0062622
71067,3,1345836
71068,4,0062622
71068,5,1345836
71069,3,0266697
71069,5,0457430
71070,4,0081505
71070,2,1345836
71071,4,0062622
71071,4,1345836
71072,3,1345836
71072,5,0133093
71073,4,1345836
71073,2,0062622
71074,3,1345836
71074,3,0133093
71075,2,1345836
71075,4,0062622
71076,3,1345836
71076,2,0266697
71076,3,0062622
71077,3,1345836
71077,4,0062622
71078,3,1345836
71078,4,0066921
71079,2,1345836
71079,2,0338013
71079,3,0062622
71080,4,1345836
71080,4,0062622
71081,3,0062622
71081,3,1345836
71082,5,0133093
71082,3,0062622
71083,4,0133093
71083,2,1345836
71084,3,1345836
71084,5,0133093
71084,2,0062622
71085,2,0180093
71085,1,1345836
71086,3,1345836
71086,3,0457430
71086,2,0062622
71087,2,1345836
71087,2,0062622
71088,5,0114709
71088,2,0062622
71088,5,0133093
71089,4,0133093
71089,4,0457430
71089,5,0062622
71090,5,0050083
71090,4,1345836
71091,4,1345836
71091,2,0057012
71092,4,0062622
71092,3,1345836
71093,5,0133093
71093,2,0062622
71093,2,1345836
71094,4,1345836
71094,4,0435761
71094,2,0062622
71095,3,1345836
71095,2,0266697
71096,4,1345836
71096,3,0062622
71097,3,1345836
71097,3,0062622
71098,5,0457430
71098,4,1345836
71098,3,0081505
71098,2,0062622
71099,2,1345836
71099,3,0133093
71099,3,0457430
71100,2,0062622
71100,4,1345836
71101,4,0062622
71101,5,0435761
71101,4,1345836
71102,2,1345836
71102,5,0198781
71102,3,0062622
71103,1,1345836
71103,4,0062622
71104,3,0062622
71104,3,1345836
71105,3,1375666
71105,3,0066921
71105,1,0266697
71105,5,1345836
71105,4,0062622
71106,4,1345836
71106,4,0062622
71107,4,0062622
71107,3,1345836
71108,3,0062622
71108,3,1345836
71109,2,0457430
71109,2,0266697
71109,2,1345836
71110,3,1345836
71110,3,0057012
71111,4,0062622
71111,2,0338013
71112,4,0062622
71112,2,1345836
71113,2,1345836
71113,3,0457430
71114,3,1345836
71114,2,0062622
71115,5,0133093
71115,1,1345836
71115,3,0457430
71116,4,1345836
71116,3,0062622
71117,3,0062622
71117,5,0057012
71117,4,1345836
71118,3,0266697
71118,5,0137523
71118,2,0180093
71119,5,0062622
71119,5,0066921
71119,1,1345836
71120,4,0133093
71120,4,0062622
71121,3,0457430
71121,3,0062622
71122,1,0062622
71122,4,1345836
71123,3,1345836
71123,3,0062622
71124,2,0133093
71124,4,1345836
71124,1,0435761
71124,3,0057012
71124,3,0266697
71124,4,0062622
71125,5,1345836
71125,4,0062622
71126,3,0086190
71126,3,1345836
71126,3,0062622
71126,3,0457430
71126,3,0054215
71127,4,0133093
71127,4,1345836
71128,1,0457430
71128,2,1345836
71129,3,1345836
71129,4,0062622
71130,2,0050083
71130,2,0062622
71130,1,1345836
71130,3,0457430
71131,4,0062622
71131,4,1345836
71132,5,0062622
71132,5,0133093
71133,4,1345836
71133,3,0062622
71134,3,0086250
71134,4,0119698
71135,3,0062622
71135,4,0133093
71135,3,1345836
71136,5,0062622
71136,4,0266697
71136,4,1345836
71137,3,0062622
71137,3,1345836
71138,3,0062622
71138,3,1345836
71139,3,0457430
71139,3,1345836
71139,4,0133093
71139,3,0062622
71140,5,1345836
71140,3,0062622
71141,4,0457430
71141,2,0062622
71141,3,1345836
71142,2,1345836
71142,1,0062622
71143,3,0066921
71143,3,0062622
71143,4,1345836
71144,2,0133093
71144,4,0457430
71145,4,0338013
71145,3,0062622
71146,3,0062622
71146,4,0076759
71147,4,1345836
71147,4,0133093
71147,4,0435761
71148,3,0062622
71148,3,1345836
71148,4,0133093
71149,4,0062622
71149,4,1345836
71150,5,0062622
71150,5,0198781
71151,4,0062622
71151,5,1345836
71152,2,1345836
71152,2,0266697
71152,3,0114709
71152,1,0133093
71153,3,1345836
71153,3,0062622
71154,5,0457430
71154,3,0133093
71155,3,0457430
71155,2,1345836
71155,4,0066921
71155,3,0062622
71156,4,0114709
71156,5,1345836
71156,5,0057012
71156,4,0062622
71157,4,0133093
71157,1,0062622
71158,3,0062622
71158,3,0457430
71158,3,1345836
71159,1,0133093
71159,1,0062622
71160,3,0062622
71160,2,1345836
71160,2,0457430
71161,4,0062622
71161,4,0133093
71161,4,1345836
71162,4,0062622
71162,2,1345836
71163,1,0062622
71163,4,0457430
71164,4,0062622
71164,4,0266697
71164,4,1345836
71164,3,0253474
71165,2,0102926
71165,4,0266697
71165,4,0105236
71166,2,1345836
71166,4,0062622
71167,4,0457430
71167,4,0133093
71168,4,1345836
71168,1,0062622
71168,1,0057012
71169,4,0133093
71169,4,1345836
71170,3,1345836
71170,3,0457430
71171,3,0180093
71171,3,1345836
71172,4,1345836
71172,4,0062622
71173,2,0338013
71173,3,0081505
71174,3,0457430
71174,2,0062622
71174,3,1345836
71175,4,0457430
71175,3,1345836
71176,3,0062622
71176,3,1345836
71177,5,0062622
71177,4,0066921
71177,4,1345836
71178,4,0457430
71178,1,0062622
71178,3,1345836
71179,5,1345836
71179,3,0062622
71180,4,0338013
71180,5,0062622
71180,3,1345836
71180,4,0114709
71180,3,1675434
71181,3,0062622
71181,4,1345836
71182,3,1345836
71182,5,0062622
71183,3,0062622
71183,3,0457430
71183,3,1345836
71183,5,0133093
71184,4,1345836
71184,2,0457430
71184,1,0062622
71185,4,0062622
71185,4,1345836
71186,4,1345836
71186,3,0062622
71187,4,1345836
71187,3,0062622
71188,3,0338013
71188,4,1345836
71188,5,0133093
71188,4,0062622
71189,3,0209144
71189,3,0060196
71189,4,0062622
71189,5,0133093
71190,4,0062622
71190,4,1853728
71190,3,1345836
71190,3,0071562
71190,1,0081505
71191,1,0435761
71191,4,0457430
71191,3,0137523
71191,1,1345836
71191,3,0266697
71191,4,0133093
71192,1,0435761
71192,3,0062622
71193,3,1345836
71193,1,0133093
71193,1,0062622
71194,5,0133093
71194,3,1345836
71194,3,0457430
71195,1,0057012
71195,4,0457430
71196,5,0198781
71196,1,0120737
71197,4,0062622
71197,4,1345836
71198,5,0062622
71198,4,1345836
71199,2,1345836
71199,5,0133093
71199,4,0062622
71200,4,0086250
71200,4,0062622
71201,3,1345836
71201,5,0198781
71202,5,0133093
71202,4,0062622
71203,5,0198781
71203,4,1345836
71203,5,0266697
71204,3,0062622
71204,3,0057012
71204,2,1345836
71205,3,1345836
71205,3,0062622
71206,2,1345836
71206,3,0062622
71206,2,0457430
71207,4,0062622
71207,3,0057012
71208,5,0109830
71208,4,0050083
71208,4,0057012
71208,4,0114709
71208,3,1345836
71208,4,0198781
71208,5,0068646
71209,3,0062622
71209,4,0133093
71210,4,0062622
71210,4,1345836
71210,1,0435761
71210,3,0457430
71211,5,0198781
71211,4,0180093
71212,3,1345836
71212,4,0457430
71213,4,0062622
71213,1,1345836
71214,5,0133093
71214,4,0062622
71215,3,1345836
71215,1,0062622
71215,2,0114709
71215,5,0198781
71216,1,0133093
71216,1,0062622
71217,1,0062622
71217,5,0133093
71218,3,1345836
71218,4,0062622
71219,3,0457430
71219,2,1345836
71219,5,0180093
71220,4,1345836
71220,3,0457430
71220,4,0133093
71221,3,0457430
71221,3,0057012
71221,4,1345836
71222,4,0062622
71222,4,1345836
71223,4,0457430
71223,4,0133093
71224,2,0062622
71224,4,1345836
71224,5,0133093
71225,3,0114709
71225,4,0062622
71225,3,0457430
71225,3,0198781
71225,3,0266697
71225,2,0133093
71225,4,1345836
71226,3,0062622
71226,5,0457430
71227,3,1345836
71227,3,0062622
71228,3,0062622
71228,3,1345836
71229,4,1345836
71229,2,0062622
71229,5,0133093
71230,3,0062622
71230,3,1345836
71231,4,0062622
71231,5,1345836
71232,5,0133093
71232,4,1345836
71233,4,1345836
71233,3,0062622
71233,4,0057012
71234,2,0062622
71234,1,1345836
71235,4,0338013
71235,3,0062622
71236,4,1345836
71236,3,0062622
71237,5,0133093
71237,3,0062622
71237,3,1345836
71238,5,1345836
71238,3,0062622
71239,1,1345836
71239,2,0062622
71240,5,0062622
71240,3,0133093
71240,4,1345836
71241,2,0435761
71241,4,0054215
71242,2,1345836
71242,5,0133093
71243,4,0057012
71243,3,0062622
71244,5,0062622
71244,2,0457430
71245,1,0062622
71245,3,1345836
71246,5,0457430
71246,5,1345836
71247,3,0457430
71247,3,1345836
71248,2,0050083
71248,3,1345836
71248,3,0114709
71248,3,0081505
71248,1,0137523
71248,2,0062622
71248,2,0057012
71249,3,0062622
71249,5,0133093
71250,1,1345836
71250,3,0062622
71251,5,1345836
71251,4,0062622
71251,3,0114709
71252,5,0066921
71252,5,0062622
71252,5,0133093
71253,3,0062622
71253,5,0133093
71253,3,1345836
71254,2,0062622
71254,3,1345836
71255,5,0133093
71255,5,1345836
71256,5,1345836
71256,2,0457430
71256,5,0253474
71256,5,0057012
71257,3,0062622
71257,3,0057012
71258,3,0062622
71258,3,1345836
71259,4,0114709
71259,1,1345836
71259,2,0133093
71259,1,0198781
71260,5,0062622
71260,4,1345836
71261,4,0457430
71261,2,1345836
71262,3,0062622
71262,3,1345836
71263,4,0062622
71263,1,0133093
71263,3,1220719
71263,3,0266697
71264,4,0137523
71264,3,0057012
71265,3,1345836
71265,2,0435761
71265,2,0180093
71266,4,0266697
71266,2,0457430
71266,3,0057012
71266,4,0066921
71266,3,0062622
71266,3,1345836
71267,5,0457430
71267,1,0062622
71267,4,0133093
71267,2,0054215
71268,3,0062622
71268,4,1345836
71269,3,0062622
71269,2,1345836
71270,1,1345836
71270,4,0062622
71271,3,1345836
71271,4,0266697
71271,3,0062622
71271,4,0081505
71272,5,0133093
71272,3,0062622
71273,5,0133093
71273,5,1345836
71274,3,0062622
71274,5,0133093
71274,3,0457430
71274,3,1345836
71274,3,0057012
71274,3,0114709
71275,3,1345836
71275,5,0062622
71276,1,0062622
71276,4,1345836
71277,4,1345836
71277,4,0062622
71278,4,0062622
71278,5,0198781
71278,4,1345836
71279,3,0062622
71279,4,1345836
71280,3,0266697
71280,1,0407887
71280,3,1345836
71280,5,0133093
71281,3,0062622
71281,4,0066921
71282,4,0062622
71282,4,1345836
71282,2,0253474
71283,4,0062622
71283,4,1345836
71284,1,1345836
71284,3,0062622
71284,3,0057012
71285,4,1345836
71285,2,0062622
71285,3,0180093
71285,2,0266697
71285,2,1375666
71285,2,0457430
71285,2,0057012
71285,3,0209144
71286,3,1345836
71286,3,0062622
71287,3,0457430
71287,4,0133093
71288,1,1345836
71288,3,0062622
71289,3,0180093
71289,3,0062622
71289,3,0078748
71289,5,1345836
71289,3,0457430
71289,4,1220719
71289,2,1853728
71290,4,0062622
71290,2,1345836
71291,1,0253474
71291,3,0198781
71291,5,0133093
71291,5,0062622
71291,4,0338013
71291,3,0266697
71291,3,1375666
71291,2,0114709
71292,4,0057012
71292,5,0062622
